body_text,review_datetime_raw,review_title,rating_raw,translated_review,original_language
"Det var flere ting som var negativ. Vi har i mange år vært fan av kiil turene,men dette ble vår siste tur.At man skal bet en tur for så å bet for alt man skal gjøre er lite greit. Betale for show-bading-Vann til kveld buffeen og en formue for at ungene skal spille (25) kr pr spill, dette er lite økonomisk tur for familer med barn,man burde som før fått gratis show, gå ned i pris for spill og gratis vann til maten burde vært en selvfølge.Og jeg overhørte ett foreldre par som spurte pent om de kunne bet for barnet slik at det kunne bade i barnebasseng,da sier vedkomne på en arrogant måte at ""hvis de satt tåe ned i vannet "" så bmåtte de betale.Så service var så dårlig og det å kunne bruke hodet fra de som jobber virket som helt utelukket. Og ved det siste showet måtte vi sitte på barkrakker selv om det var flere seter som var ledige da burde man hatt et personal som tilbydde å sette seg der det var ledig, dette hadde de fått ++ for fra meg men nei da de stod heller tomme. Nei colour line er ikke slik det en gang var,så takk for oss som har vært trofaste brukere av dere.Dette var ikke bra.",Datoen for opplevelsen: 08. oktober 2023,Hele turen var trasige opplevelser,Vurdert til 1 av 5 stjerner,"There were several things that were negative. We have been fans of the kiil tours for many years, but this was our last trip. That you have to pay for a trip and then pay for everything you are going to do is not good. Pay for the show-bathing-Water until the evening buffet and a fortune for the children to play (25 NOK) per game, this is a low-cost trip for families with children, you should, as before you got a free show, lower the price for games and free water with the food should have been a matter of course. And I overheard one parent couple who asked politely if they could pray for the child so that he could swim in the children&#39;s pool, then the person concerned said in an arrogant way that &quot;if they put their toes in the water&quot; then b they had to pay. So service was so bad and being able to use the heads of those who work seemed completely out of the question. And at the last show we had to sit on bar stools even though there were several seats that were free, then you should have had staff who offered to sit where there was one, they had received ++ for this from me but no when they were standing instead empty. No, the color line is not as it once was, so thanks for those of us who have been faithful users of you. This was not good.",NO
Båten gikk 10 min før tiden så kom ikke med. Har ikke tatt den på lenge men må ble jeg påmint hvorfor. Elendig kundeservice.,Datoen for opplevelsen: 03. juli 2022,Båten gikk 10 min før tiden så kom ikke…,Vurdert til 1 av 5 stjerner,The boat left 10 minutes before the time so did not come. Haven&#39;t taken it in a long time but I had to be reminded why. Terrible customer service.,NO
"Wir haben eine XXL Mini Kreuzfahrt im Juli gemacht mit Hotel. Für uns das erste mal, das Frühstück war super, die Kabine war sauber. Für uns war alles super.",Datoen for opplevelsen: 26. juli 2023,Mini Kreuzfahrt mit Hotel,Vurdert til 5 av 5 stjerner,"We did an XXL mini cruise in July with a hotel. It was our first time, the breakfast was great, the cabin was clean. Everything was great for us.",DE
"Reiste med Magic og først og fremst som ferge mellom oslo-kiel er den meget bra. Lugaren er behagelig med tv og bad. Kjøleskap på lugar er også en bra ting. Det innbyr til medbrakt niste som man sparer penger på å ha med da en 20cl melk koster 22 kroner ombord. Pub er ikke åpen veldig lenge så det er tidlig kveld, autoritært opplegg hvor man jages i seng. Det kunne color line gjort noe med. Casino oppleves falskt med riggede spilleautomater. Passasjerer som er ønsket og godt likt i det de legger igjen penger overalt på skipet vinner penger, mens vanlig middelklasse taper hele tiden. Anbefaler ingen å tape penger her. Handler man for over 2400 i tax free får man dobble gratisbilletter å prøve mot tollen. Andre får ingenting. 3 kvarter å vente i Norge før man får lov å gå iland, men det er pga politiets passkontroll som om ikke tysk politi allerede har sjekket det? Det er utenfor rederiets kontroll, men det er ubehagelig lang venting. Kafe ombord er da stengt og stolene ubrukelige for eldre mennesker. Ellers er det koselig og et bra tilbud for vanlige folk.",Datoen for opplevelsen: 30. april 2022,Reiste med Magic og først og fremst som…fin tur,Vurdert til 4 av 5 stjerner,"Traveled with Magic and primarily as a ferry between Oslo and Kiel, it is very good. The cabin is comfortable with a TV and bathroom. A fridge in the cabin is also a good thing. It invites you to bring your own lunch, which you save money on as a 20cl milk costs NOK 22 on board. The pub is not open very long so it is early evening, authoritarian arrangement where you are chased into bed. Color line could do something with that. Casino is experienced as fake with rigged slot machines. Passengers who are wanted and liked in that they leave money everywhere on the ship win money, while the average middle class loses all the time. Do not recommend anyone to lose money here. If you shop for over 2,400 in tax free, you get double free tickets to try against customs. Others get nothing. You have to wait 35 minutes in Norway before you are allowed to disembark, but it is because of the police&#39;s passport control, as if the German police have not already checked it? It is beyond the shipping company&#39;s control, but it is an uncomfortably long wait. The cafe on board is then closed and the chairs unusable for older people. Otherwise, it is cozy and a good offer for ordinary people.",NO
"Sandefjord Strømstad idag, forhåndsbestilt tur over en uke før, kommer nesten sist på båten fordi den 1.80 høye mannen som vurderte høyden på bilen som han raget et hode over synes var fryktelig høy... De jobber med å plassere biler og høyde var oppgitt i bestilling. Skulle være en hyggelig førjuls familietur og eneste ledige plass var i en meget trafikkert trapp rett ved siden av en illeluktende toalett. Totalt oversolgt båt og grådig utnyttelse av at de ved å slikke rette folk oppetter ryggen har fått vekk konkurrenten Fjordline som var vesentlig bedre båt på mange måter. Og ikke minst gratis. Vi følte oss mer deportert enn velkommen og måtte i tillegg betale ca 500 for en nær skrekk-opplevelse. Det var veldig mange ombord med samme opplevelse, vi var langt ifra alene i trappene. Det er også høyst betenkelig at en kaptein/styrmann er mer opptatt av å plukke opp en kvittering fra gulvet enn p holde rømningsveien fri.. noe som faktisk skjedde og han måtte etter den heltemodige kvitterings-plukkingen manøvrere seg mellom folk sittende i veien i trappen Dette kan umulig møte sikkerhetskrav? Ved f.eks en brann ville dette vært helt bak mål, samme vei ferge-tilbudet Norge-Svergie går",Datoen for opplevelsen: 18. november 2023,Sandefjord Strømstad idag,Vurdert til 1 av 5 stjerner,"Sandefjord Strømstad today, pre-booked trip over a week before, comes almost last on the boat because the 1.80-tall man who assessed the height of the car that he towered over seemed terribly tall... They are working on placing cars and the height was given in order. Was supposed to be a nice pre-Christmas family trip and the only free space was in a very busy staircase right next to a smelly toilet. Totally oversold boat and greedy exploitation of the fact that by licking the right people up the back they have got rid of the competitor Fjordline which was a significantly better boat in many ways. And not least free. We felt more deported than welcomed and also had to pay approx. 500 for a near horror experience. There were many people on board with the same experience, we were far from alone on the stairs. It is also highly questionable that a captain/mate is more concerned with picking up a receipt from the floor than keeping the escape route clear... which actually happened and he had to maneuver between people sitting in the way in the stairs after the heroic receipt-picking This cannot possibly meet security requirements? In the event of a fire, for example, this would be completely behind the mark, the same way the Norway-Sweden ferry service goes",NO
Dårlig service og trakkasserende ansatte på Color Hybrid… vik unna.,Datoen for opplevelsen: 05. mai 2024,Dårlig service og trakkasserende…,Vurdert til 1 av 5 stjerner,Bad service and harassing staff at Color Hybrid... stay away.,NO
"Umulig at få kontakt med, satt på vent i en halv time...
Hvor vanskelig kan det være at ta en telefon??",Datoen for opplevelsen: 06. juli 2020,Rimj,Vurdert til 1 av 5 stjerner,"Impossible to get in touch with, put on hold for half an hour... How hard can it be to pick up the phone??",NO
Sandefjord -Strømstad . 10 båten = enestående. Logistikk service mat utvalg - alt er langt over hva man forventer!,Datoen for opplevelsen: 09. april 2022,Sandefjord -Strømstad,Vurdert til 5 av 5 stjerner,Sandefjord - Strømstad. 10 the boat = outstanding. Logistics service food selection - everything is far beyond what one expects!,NO
"Habe mit meiner Liebsten eine Hin- und Rückfahrt nach Oslo/Kiel gebucht, eigentlich bereits für 2020, musste jedoch 2x verschoben werden, wg. ihr wisst schon. War aber null Problem, durch den automatisch angebotenen Flextarif. Telefonisch war das aufgrund des hohen Aufkommens verständlicherweise etwas schwierig, aber per Email total einfach, spät. 2 Tage später waren die Umbuchungen fix.

Also die Reise Ende August angetreten, einige Tage später, nach erfolgreich überlebter Wanderwoche, wieder zurück. Einchecken beide Male kein Problem, konnte auch nicht feststellen, dass Norweger irgendwie bevorzugt wurden o.ä. und richtige VIPs hab ich nicht gesehen. Oder nicht erkannt. Vllt. waren die alle verkleidet oder so. Die Wartezeit war nicht wirklich lang, kleiner Tip, man muss nicht zwingend um Punkt 12h da sein, bei etwas späterer Ankunft ist die Wartezeit dementsprechend kürzer.

Sehr erfreulich war, dass die Schiffe durch den späten Zeitpunkt im Jahr relativ leer waren, d.h., statt beim Parken in unangenehmer Enge in Viererreihen zu stehen, wurden wir in großzügige Dreierreihen eingewiesen. Das war schon mal gut, keine Menschenmengen, die mit ihrem Gepäck o.ä. an parkenden Autos entlangschleifen, wenn diese bei großer Resonanz relativ eng stehen müssen. Daher auf den Schiffen auch sonst angenehme Leere.

Kabine so weit ok (Innenkabine mit Bett für 2, reicht total aus, Bett ist breit genug), die Kabinen-Auswahl ist ja groß genug, wer unbedingt Meerblick für eine Nacht braucht, kann man haben. Kostet halt einen kleinen Zusatz.
Angebliche Bettwanzen, wie zuvor jemand schrieb, hab ich keine gesehen. Für eine Nacht ist so eine ""Nicht-Luxus-Kabine"" völlig ok, die Show hingegen kostet nun ab 9,90 E., früher war die kostenfrei, na ja, muss ich nicht haben.

Ein Wehrmutstropfen sind natürlich die Preise an Bord, Essen gehen ist nicht mit Essen gehen in D vergleichbar, es ist einem aber auch nicht verboten, sich irgendwie selbst zu verköstigen. Bleibt jedem selbst überlassen.
Das Frühstücksbuffet an Bord (derzeit 16,90 E. p.P.) hingegen sollte man sich gönnen, das ist echt klasse und bedeutet essen bis zum Abwinken. Ohne Einschränkung. Gerade in Kombination mit dem (evtl. ausgefallenen) Abendessen zuvor. Danach kann gut bis sehr gut gestärkt vom Schiff gerollt werden, das prima Frühstück sollte einige Zeit vorhalten.

Eigentlich ist allein die Überfahrt mit so einem schwimmenden Palast schon ein Erlebnis für sich, zumindest dann, wenn man das nicht regelmäßig oder öfter macht. Zur Abfahrt begibt man sich auf Deck und schaut sich das Spektakel draußen an und lässt sich den Wind um die Nase wehen, es sei denn, es ist (zu) schlechtes Wetter.
Gerade die Abfahrt aus dem Oslofjord ist toll anzusehen, und wenn man dann weit draußen auf See ist, geht man rein und vertreibt sich die Zeit mit all den angebotenen Sachen. Ich find's gut, ich würd's wieder tun.",Datoen for opplevelsen: 28. august 2022,Auf hoher See mit Color Line,Vurdert til 4 av 5 stjerner,"I booked a return trip to Oslo/Kiel with my loved one, actually for 2020, but had to postpone it twice because of you know what I mean. But it was no problem thanks to the automatically offered flex tariff. It was understandably a bit difficult by phone due to the high volume, but it was really easy by email, late. 2 days later the rebookings were fixed. So the trip started at the end of August, and a few days later, after successfully surviving a week of hiking, I returned. Checking in was no problem either time, I couldn&#39;t tell that Norwegians were given any preference or anything like that, and I didn&#39;t see any real VIPs. Or didn&#39;t recognize them. Maybe they were all in costume or something. The waiting time wasn&#39;t really long, a little tip, you don&#39;t necessarily have to be there at 12pm sharp, if you arrive a little later the waiting time is correspondingly shorter. It was very pleasing that the ships were relatively empty due to the late time of year, i.e. instead of parking in uncomfortable tight rows of four, we were shown to spacious rows of three. That was good, no crowds of people dragging their luggage etc. along parked cars when they have to park relatively close together due to a large crowd. So the ships were otherwise pleasantly empty. The cabin was OK (inside cabin with bed for 2, totally sufficient, bed is wide enough), the choice of cabins is large enough, if you absolutely need a sea view for one night, you can have one. It just costs a little extra. I didn&#39;t see any alleged bed bugs, as someone wrote before. A &quot;non-luxury cabin&quot; like that is perfectly fine for one night, but the show now costs from 9.90 euros, it used to be free, well, I don&#39;t need that. One downside is of course the prices on board. Eating out is not comparable to eating out in Germany, but you are not forbidden to feed yourself in some way. It is up to each individual. The breakfast buffet on board (currently 16.90 euros per person) is something you should treat yourself to, it is really great and means eating until you drop. Without any restrictions. Especially in combination with the (possibly cancelled) dinner beforehand. After that you can roll off the ship well to very well fortified, the excellent breakfast should last you for some time. Actually, the crossing on such a floating palace is an experience in itself, at least if you don&#39;t do it regularly or often. When you leave, you go on deck and watch the spectacle outside and let the wind blow around your nose, unless the weather is (too) bad. The departure from the Oslofjord is particularly great to watch, and when you are far out at sea, you go in and pass the time with all the things on offer. I think it&#39;s good, I would do it again.",DE
"Color Line? – muß nicht sein! (...meinen enttäuschte Freunde)

Wäre da nicht das riesige „Wahnsinnsbuffet“ auf Deck 6 vorn, gegenüber dem Automaten-Casino, das schon zum Frühstück Delikatessen aus allen Bereichen (Cerealien, Fisch, Wurst, Käse, warme Gerichte, Eier in diversen Variationen, Salate, Gemüse, Obst, Kuchen, Eis, usw.) in großen Mengen und i.d.Regel frisch präsentiert - abgesehen von den aufgebackenen, völlig geschmacklosen „Brötchen aus der Tüte“, die man sich nicht einmal zuhause antun mag - wäre die „MINIKREUZFAHRT“ Kiel – Oslo – retour ein äußerst kostspieliger Flop!
Der „Gourmet-Tempel allein reißt aber eben auch nicht alles wieder raus“, insbesondere da er nach knapp 3 Stunden seine Tore wieder schließt und nicht, wie auf „Kreuzfahrern“ üblich, die ganze Nacht geöffnet ist.
Auch die Getränkekarte in diesem Restaurant fällt recht „norwegisch“ (um nicht zu sagen „spartanisch“) aus: die Auswahl nicht unbedingt hochwertiger „Weine des Schiffs“ ist genauso überschaubar wie bei den 3 angebotenen Bieren; mehr gibt’s hier nicht!

Der Kabinenstandard ist inzwischen unterer Durchschnitt - mehr „Mini“, weniger „Kreuzfahrt“.
Es gibt keine echte „aircondition“, sondern ein in einem gewissen Temperaturbereich regelbares Dauergebläse, das NICHT ABSCHALTBAR ist und einen atmosphärischen Überdruck in der Kabine erzeugt. Die Entlüftung erfolgt über Luftspalte im Bereich der Kabinentür, die deshalb nur mit Krafteinsatz zu öffnen ist. Außerdem fehlt eine „humidity control“, weshalb die Luft, trotz runtergeregelter Temperatur, so trocken ist, daß es bei „weniger robusten“ Passagieren zu Augenreizungen und Rachenschwellungen kommt, was dann zu eingeschränktem bzw. verhindertem Schlaf führt. Ein entsprechender Hinweis an der Rezeption führt in solchen Fällen zu der Aussage: die Kabinenluft ist bekanntermaßen schlecht, das kann man nicht ändern.

Die Luft außerhalb der Kabinen ist schon in den Fluren erheblich besser, aber erst recht auf der „Promenade“ auf Deck 7, wo man in den dortigen Lokalitäten - allerdings zu kräftigen Preisen – all das bekommt, was im „Grand Buffet“ nicht geboten wird. Nur, da die auch nicht über Nacht offen sind, ist ein Aufenthalt hier keine echte Alternative zu der Kabine, die man bei der Buchung teuer bezahlt hat.

Das Naßzellenmodul mit dem viel zu kleinen Kunststoffwaschbecken „aus einem Guß“ und der platzmäßig „gerade noch akzeptablen“ Halbrunddusche ist nicht nur Schiffbautechnik des vergangenen Jahrhunderts, sie ist durch die hohe Stufe im Türbereich mehr als unkomfortabel - nicht nur für gehbehinderte Passagiere - und auf Grund des kleinfliesigen Bodenbelags bei Nässe, wie sie beim Duschen automatisch entsteht, gefährlich, insbesondere, wenn man die vg. Stufe zur Kabine wieder runtersteigt.

Verläßt man die zum Glück recht gut schallisolierte Kabine, könnte man auf die Idee kommen, Assoziationen zu dem Mickey-Maus- Dampfer „Disney Magic“ anzustellen, nur, daß man von dem weiß, daß es sich um ein „kiddie-boat“ handelt, was hier anfangs nicht unbedingt zu erwarten war! Auch auf der „Color Magic“ ist alles auf Kinder ausgerichtet; das geht schon mit der „Spielecke“ auf der Promenade Deck 7 „midships“ los und setzt sich dann fort...

- die Badelandschaft auf dem Oberdeck hat Riesenrutsche,
Strömungskanal und Planschzonen, nur nichts zum Schwimmen

- die „actionzone“ mit Shuffle-tisch, Videospielen aller Art und Flächen
zum Toben

- nebenan die „Pommes-bude“: Bratwurst und Fritten ohne Ende
(bzw. solange das Geld reicht)

... und für „die Großen“ gibt’s den Whirlpool:
4o NOKn für eine ¼ Stunde „Blubberbaden“!


Ach ja, die Preise und das Zahlen überhaupt:
Daß der Veranstalter zu unterschiedlichen Gelegenheiten (z.B. Fest- und Feiertagen) die selbe Leistung zu unterschiedlichen Preisen verkauft, kann man im Buchungskalender auf der „homepage“ von Color Line ersehen; allerdings mußte hier zum ersten Mal die Erfahrung gemacht werden, daß Frühbuchungen - anders als normal - auch richtig teuer werden können; und das nicht nur, weil bei einer Buchung im „Buchungscenter“ 18,- € Aufschlag fällig werden! Man erlaubt sich nämlich seitens der Reederei den Preis grundsätzlich nicht zum Zeitpunkt der LeistungsERBRINGUNG zu berechnen, sondern rechtfertigt das eher fragwürdige Geschäftsgebaren in der Antwort auf eine Beschwerde wie folgt: (...aus dem Schreiben der Color Line)

„Das Preisgefüge der Color Line ist flexibel und dynamisch ausgerichtet und es zählt stets der Preis bei Buchung. Hätten Sie auf Preissprünge adäquat reagieren wollen, so hätten Sie sich für den etwas (8o,- Euro) teureren Flex Tarif entscheiden müssen!

Es mag durchaus sein, dass sich der Preis für Ihre Mini-Kreuzfahrt „Schlemmerbuffet plus“ seit Vornahme der Buchung geändert hat und der Preis bei einer Neubuchung ein ganz anderer gewesen wäre.

Sie selbst haben sich aber entschieden, die Buchung zeitig vorzunehmen und nur Sie allein haben sich für den Economy Tarif entschieden. Eine Grundlage für eine Erstattung wie von Ihnen gefordert sehen wir nicht“ (Ende des Zitats)

... ebenso wenig, wie eine Teilerstattung auf den Preis der gebuchten und bezahlten „sightseeing tour“! Auf Grund einer 2-stündigen Verspätung bei der Ankunft in Oslo, und in dem Bestreben, die Rückreise mit max. 1 Stunde Verspätung anzutreten, wurde die Stadtrundfahrt nach Ansage im „Kurzprogramm“ durchgezogen, rd. 2 Stunden anstatt der gebuchten 3½ - eine wie auch immer geartete Kompensation? Fehlanzeige!

Bei Kenntnis der Sachverhalte, daß der Kunde (als Trottel per se) an allem selbst Schuld ist, hätten unsere Freunde mit Sicherheit NICHT BEI COLOR LINE gebucht!
Ihre Tour im Dezember diesen Jahres wollen sie deshalb auf der DFDS-route Kopenhagen – Oslo – retour machen. Vom Umfang her ein äquivalentes Angebot, das incl. Bustransfer nach und von Kopenhagen sogar noch günstiger ist als die beschriebene Reise. Dazu kommt, sich den Fahrstreß der An- und Abreise mit dem eigenen PKW ebenso zu ersparen wie zusätzliche 25,- € Parkgebühr am Norwegenkai in Kiel. Das wäre Reisespaß ab Besteigen des Busses!",Datoen for opplevelsen: 03. januar 2017,Color Line? – muß nicht sein!,Vurdert til 1 av 5 stjerner,"Color Line? – it doesn&#39;t have to be! (...my disappointed friends) If it weren&#39;t for the huge &quot;amazing buffet&quot; on deck 6 at the front, opposite the slot machine casino, which already serves up delicacies from all areas (cereals, fish, sausage, cheese, hot dishes, eggs in various variations, salads, vegetables, fruit, cakes, ice cream, etc.) in large quantities and usually freshly prepared for breakfast - apart from the reheated, completely tasteless &quot;rolls from the packet&quot; that you wouldn&#39;t even want to eat at home - the &quot;MINI CRUISE&quot; Kiel - Oslo - return would be an extremely expensive flop! But the &quot;gourmet temple alone doesn&#39;t make up for everything&quot;, especially since it closes its doors after just under 3 hours and is not open all night, as is usual on &quot;cruise ships&quot;. The drinks menu in this restaurant is also quite &quot;Norwegian&quot; (not to say &quot;spartan&quot;): the selection of not necessarily high-quality &quot;ship&#39;s wines&quot; is just as limited as the 3 beers on offer; that&#39;s all there is here! The cabin standard is now below average - more &quot;mini&quot;, less &quot;cruise&quot;. There is no real &quot;air conditioning&quot;, but a permanent fan that can be regulated within a certain temperature range, which CANNOT BE SWITCHED OFF and creates an atmospheric overpressure in the cabin. Ventilation takes place via air gaps in the area of the cabin door, which can therefore only be opened with force. There is also no &quot;humidity control&quot;, which is why the air, despite the temperature being turned down, is so dry that &quot;less robust&quot; passengers experience eye irritation and throat swelling, which then leads to limited or even prevented sleep. A corresponding note at reception in such cases leads to the statement: the cabin air is known to be bad, there is nothing that can be done about it. The air outside the cabins is considerably better, even in the corridors, but even more so on the &quot;Promenade&quot; on deck 7, where you can get everything that is not offered in the &quot;Grand Buffet&quot; in the restaurants there - albeit at high prices. But since they are not open overnight, staying here is not a real alternative to the cabin you paid dearly for when you booked. The wet room module with the plastic washbasin &quot;made from one piece&quot; that is far too small and the semi-circular shower that is &quot;just about acceptable&quot; in terms of space is not only shipbuilding technology from the last century, it is more than uncomfortable due to the high step in the door area - not just for passengers with walking difficulties - and the small-tile floor covering is dangerous when it is wet, which automatically occurs when you shower, especially when you climb down the step mentioned above to get back to the cabin. When you leave the cabin, which is fortunately very well soundproofed, you might think of the Mickey Mouse steamer &quot;Disney Magic&quot;, except that you know that it is a &quot;kiddie boat&quot;, which was not necessarily to be expected here at the beginning! On the &quot;Color Magic&quot; everything is also geared towards children; it starts with the &quot;play corner&quot; on the promenade deck 7 &quot;midships&quot; and then continues... - the bathing area on the upper deck has a giant slide, a flow channel and paddling areas, but nothing for swimming - the &quot;action zone&quot; with a shuffle table, all kinds of video games and areas to run around in - next door is the &quot;chip shop&quot;: bratwurst and chips without end (or as long as money lasts) ... and for &quot;the grown-ups&quot; there is the whirlpool: 40 NOK for a 15-minute &quot;bubble bath&quot;! Oh yes, the prices and paying in general: The fact that the operator sells the same service at different prices on different occasions (e.g. festivals and holidays) can be seen in the booking calendar on the Color Line “homepage”. However, this was the first time we had experienced that early bookings - unlike normal - can also be really expensive; and not just because a booking in the “booking center” incurs a surcharge of €18! The shipping company does not allow itself to calculate the price at the time the service is PROVIDED, but justifies the rather questionable business practices in its response to a complaint as follows: (...from the Color Line letter) “The Color Line price structure is flexible and dynamic and the price at the time of booking always counts. If you had wanted to react appropriately to price jumps, you would have had to opt for the slightly more expensive (€80) Flex tariff! It may well be that the price for your mini-cruise &quot;gourmet buffet plus&quot; has changed since you made the booking and the price would have been completely different if you had rebooked. However, you yourself decided to make the booking early and you alone decided on the economy fare. We do not see any basis for a refund as you have requested&quot; (end of quote) ... nor a partial refund of the price of the booked and paid &quot;sightseeing tour&quot;! Due to a 2-hour delay on arrival in Oslo, and in an effort to start the return journey with a maximum of 1 hour delay, the city tour was carried out as announced in the &quot;short program&quot;, around 2 hours instead of the booked 3½ - any kind of compensation? None! If they had known that the customer (as an idiot per se) was to blame for everything, our friends would definitely NOT have booked with COLOR LINE! They therefore want to do their tour in December this year on the DFDS route Copenhagen - Oslo - return. In terms of scope, it is an equivalent offer, which, including bus transfer to and from Copenhagen, is even cheaper than the trip described. In addition, they save themselves the stress of driving to and from the airport in their own car, as well as an additional €25 parking fee at the Norwegenkai in Kiel. That would be fun from the moment you get on the bus!",DE
"Er en mye med Color Line, oppfatter en raskt om en er med det hyggelige crewet eller de mye mindre hyggelige. En merker stemningen allerede på bildekk.

Men når en betaler ( er villig til ) for Business class fordi en sliten, så får beskjed om at en ikke kan betale pga at betalingssystemet er nede, men kan komme tilbake å betale, gjør det, for å finne ut, med mange fler, at koden til døren ikke fungerer, og at Avarn må låse alle inn, for så å få beskjed om å gå ned å få ny billett, for å så oppe, å finne ut at det ikke er påført setenummer, for så å gå ned å få dette i orden, for da igjen å si at det er uhørt dere tar betalt 199 kr for dette, for å få ett surt smil, for så å gå opp å finne ut at kjøleskapet har vært i uorden en stund så det inne i ikke er spiselig.
Selv en politiker hadde "" lagt seg flat "" i ett slikt tilfelle i stedet for å uttale: Vi har for mange produkter til å ikke ta betalt for noe""
Det blir ikke bedre at det står en overstuert der, behengt med gullstriper, og ikke griper inn i situasjon til de 7/8 personer det gjaldt.
Dere lever av kunder, som det beviselig er for få av, siden 2 skip blir solgt.
Dere gjør lurt i å behandle de kundene dere har igjen pent.
Det er ikke mange meterne til Fjordline.",Datoen for opplevelsen: 09. november 2022,Er en mye med Color Line,Vurdert til 2 av 5 stjerner,"If you are a lot with Color Line, you quickly realize whether you are with the nice crew or the much less nice ones. You can already feel the atmosphere on the car tyres. But when you pay (are willing to) for Business class because you are tired, then you are told that you cannot pay because the payment system is down, but you can come back to pay, do it, to find out, with many more, that the code to the door doesn&#39;t work, and that Avarn has to lock everyone in, then get told to go down to get a new ticket, then go up, find out that there is no seat number, then go down to get this sorted, then again to say that it&#39;s unheard of you charge NOK 199 for this, to get a sour smile, then go up to find out that the fridge has been out of order for a while so the inside is not is edible. Even a politician would have &quot;lay down flat&quot; in such a case instead of stating: We have too many products not to charge for anything.&quot; into the situation of the 7/8 people involved. You live off of customers, of which there are evidently too few, you do well to treat the customers you have left nicely Fjord line.",NO
Casino on both fantasy and magic are the most rigged stuff I have ever played on stay away!,Datoen for opplevelsen: 08. juli 2023,Casino on both fantasy and magic are…,Vurdert til 1 av 5 stjerner,Casino on both fantasy and magic are the most rigged stuff I have ever played on stay away!,EN
"Wir haben uns mit insgesamt 6 Personen auf eine Mini Kreuzfahrt gefreut.
Da wir alle schon mehrmals auf einer "" richtigen"" Kreuzfahrt waren, waren wir schon gespannt wie das wohl auf einer Fähre ist.
Der erste Eindruck war erstaunlicherweise sehr gut. Schöne, große Einkaufspassage mit Lokalen und Shopping Möglichkeiten.
Die Kabinen sind wirklich sehr klein. Die Betten sind erheblich kürzer als Standard und schmaler sind sie auch. Schränke sucht man vergebens.Steckdosen gibt es auch nur eine. Das Badezimmer ist klein und schon sehr in die Jahre gekommen.
Wir wissen bis jetzt immer noch nicht woran es lag , dass am Sonntag Abend alle Lokale sooo überfüllt waren. Die Burger und Pommes sind echt lecker aber was nutzt es einem am Abend wenn das Lokal um 18 Uhr schließt. Die 2 Hauptrestaurants bieten essen für teuer Geld an, was auch nicht jedem passt. Bei der Pizzeria haben wir dann am Ende des Tages fast 30 Minuten auf einen Tisch warten müssen. Die Pizzen an sich waren gut.
Am nächsten Morgen( Montag) sollten wir ins Grand Buffet essen gehen. Auf der Treppe haben die Leute schon gestanden. Die einen hatten einen Tisch, andere nicht. Auch dort haben wir 30 Minuten gewartet. Ging gar nicht. Vor allem das vorgedränge einiger Leute, aber diese gibt es ja überall. Das Frühstück an sich war OK.
Bis man dann vom Schiff kommt.......Um 10 Uhr legt das Schiff an, halb elf waren wir unten.
Oslo ist sehr schön, kann man viel machen.
Am Montag Abend dann waren komischerweise alles Läden frei. Ohne Probleme haben wir einen Tisch in der Pizzeria bekommen. Der Burgerladen war natürlich wieder zu. Wenn uns das einer bitte erklären könnte warum man so einen Laden um 18 Uhr schließt????? Es sind viele Junge Leute und Kinder an Bord...... Unverständlich.
Das Frühstück am Dienstag Morgen war dann auch nicht überfüllt.
Die Preise bei den Getränken sind wirklich heftig. Wenn man also mit mehrerern fährt und sich abends zusammen setzt und etwas trinken möchte geht das ganz schön ins Geld.
Gut das wir vor dieser Fahrt schon richtige Fahrten gemacht haben, dann nach dieser Reise hätten wir alles keine Lust auf eine Kreuzfahrt bekommen.",Datoen for opplevelsen: 06. februar 2020,Muss nicht noch mal sein,Vurdert til 3 av 5 stjerner,"There were 6 of us who were looking forward to a mini cruise. Since we had all been on a &quot;real&quot; cruise several times, we were excited to see what it would be like on a ferry. The first impression was surprisingly very good. Nice, large shopping arcade with restaurants and shopping opportunities. The cabins are really very small. The beds are considerably shorter than standard and they are also narrower. There are no cupboards. There is only one power socket. The bathroom is small and very old. We still don&#39;t know why all the restaurants were so crowded on Sunday evening. The burgers and fries are really tasty but what use is that in the evening when the restaurant closes at 6 p.m. The 2 main restaurants offer expensive food, which is not to everyone&#39;s taste. At the end of the day, we had to wait almost 30 minutes for a table at the pizzeria. The pizzas themselves were good. The next morning (Monday) we were supposed to eat at the Grand Buffet. There were already people standing on the stairs. Some had a table, others didn&#39;t. We waited 30 minutes there too. It was not acceptable. Especially the fact that some people pushed in front of us, but that happens everywhere. The breakfast itself was OK. Until you get off the ship... The ship docks at 10 a.m., and we were down at half past ten. Oslo is very beautiful, there is a lot to do. Strangely enough, on Monday evening all the shops were free. We got a table in the pizzeria without any problems. The burger shop was of course closed again. Could someone please explain to us why a shop like that closes at 6 p.m.???? There are a lot of young people and children on board... Incomprehensible. Breakfast on Tuesday morning was not overcrowded either. The prices of the drinks are really high. So if you are traveling with several people and sit down together in the evening and want to have a drink, it can be quite expensive. It&#39;s a good thing that we had already been on real trips before this trip, because after this trip we wouldn&#39;t have wanted to go on a cruise at all.",DE
"Always easy going (booking, bording, etc). Very helpful customer service. Everything great! :)",Datoen for opplevelsen: 18. september 2022,Always everything great! :),Vurdert til 5 av 5 stjerner,"Always easy going (booking, bording, etc). Very helpful customer service. Everything great! :)",EN
